tf,edge_probability,beta,target
G129,0.0993498406873279,-0.04513442854205162,G79
G300,0.09934940522079805,-0.09952533077309242,G91
G114,0.0993492377243538,0.23680911820934666,G24
G158,0.0993487383431625,-0.13406488284633447,G51
G178,0.09934763034837327,-0.25418624670092327,G71
G322,0.09934745168310143,0.037803710282933126,G62
G273,0.0993473803946802,-0.0784598247015651,G27
G255,0.09934688363427116,-0.034671805880305114,G82
G64,0.09934566695663198,-0.025054695673669733,G99
G129,0.09934509148631762,-0.35536964296078166,G10
G329,0.09934506232869789,0.1724165128983847,G31
G36,0.09934404317447666,0.08660886097117622,G82
G320,0.09934267549895545,-0.005169301274570094,G99
G296,0.09934000795250589,0.04493652765646673,G91
G285,0.09933995581561286,-0.04869760980372776,G85
G116,0.09933994949063897,-0.09474920680272646,G96
G331,0.09933866145598963,0.10681841919519493,G42
G321,0.09933792251476171,0.04764987753123145,G59
G35,0.09933677780920436,0.27416443150830283,G90
G227,0.09933475324405924,-0.0830204706681513,G59
G122,0.09933462521196514,0.12909158021062972,G19
G196,0.09933298607319616,0.013851121687061449,G99
G71,0.09933238433566777,0.19296512916432698,G14
G256,0.09933197287882557,-0.035795396985769445,G75
G117,0.0993314016067711,-0.0416276886385329,G75
G161,0.09933002027862024,0.07070787418989433,G61
G42,0.09932877490993205,0.012637822798506382,G97
G187,0.09932838327403085,0.03827832266669952,G73
G155,0.09932808762540483,-0.14016998120044213,G83
G187,0.09932718746725558,0.15164978410334753,G96
G132,0.09932650531715151,-0.13632599430986708,G82
G264,0.09932379862454885,0.2095255395318991,G51
G13,0.09932378753317453,-0.11772496062950198,G62
G101,0.09932362151032183,0.12333411311911198,G55
G98,0.09932351734813344,0.02039778051262482,G61
G126,0.09932345350301997,0.03888145472564739,G61
G99,0.09932264973427228,0.2958339183973079,G24
G28,0.09932243321680893,-0.07219076328463912,G91
G10,0.09932203726320527,-0.050899434918912745,G59
G108,0.09932179380165082,0.10238526557443652,G97
G49,0.09931809582894775,0.060807044085359585,G85
G298,0.09931796760646583,-0.054363863805688174,G82
G308,0.09931716187852074,-0.12917267371455632,G82
G312,0.09931527598289806,-0.09295319828422668,G100
G319,0.0993144018301297,-0.015782912120593812,G79
G15,0.09931285424813814,-0.016064741968556905,G97
G214,0.09931197435943695,-0.032431768641317436,G61
G30,0.0993109619902658,-0.016723896023877464,G99
G15,0.09931029701790701,-0.045147877043344234,G75
G198,0.09931001805614818,-0.10015326571508322,G99
G296,0.0993092170206683,0.029999369159992916,G27
G201,0.09930885753672845,-0.1573520486931314,G35
G41,0.09930864943175899,0.09008644080399314,G59
G220,0.09930738644395505,-0.0895652027756187,G48
G141,0.09930736257833936,-0.018018756527696824,G79
G209,0.09930692784612076,0.09456772703966314,G27
G73,0.09930657109384212,0.19300383340614433,G51
G27,0.09930480284483995,-0.04150863434994585,G85
G243,0.09930444612510589,0.02668329732512011,G51
G22,0.09930390470995253,-0.018107420060682076,G97
G16,0.09930312563329775,-0.270040813599784,G68
G63,0.09930238267676315,0.13691895082109512,G96
G251,0.0993014466565116,0.2656845133442116,G25
G326,0.09930095916836185,0.05304111205860657,G82
G95,0.09929954036697895,-0.08864444348027099,G12
G121,0.09929909115525172,-0.10831159080522643,G54
G309,0.09929854380257301,-0.05391437769760491,G99
G309,0.09929847135809518,-0.06138308735821231,G91
G154,0.09929652981540159,-0.14960332520942354,G35
G97,0.09929632729001506,0.06829306476007016,G82
G69,0.09929623639802526,-0.21702144525796108,G46
G149,0.09929605441286929,0.11645922551500044,G96
G124,0.09929470717297051,0.10584144919293803,G97
G56,0.09929124996032988,-0.14946534720173005,G65
G126,0.09929085620198806,-0.03782753649010749,G82
G41,0.09929083327554121,-0.08196890129798036,G37
G219,0.09929077445742812,-0.15946830383933544,G97
G206,0.09928944989995273,-0.46920086461390026,G87
G235,0.09928879449674138,-0.10906838266564994,G82
G194,0.09928815027493187,0.359821786942413,G55
G68,0.09928748132654866,-0.03254705428520379,G99
G225,0.09928688399059708,0.04439212533403393,G82
G280,0.09928675528050648,0.18782252150772571,G47
G225,0.09928426759861854,-0.0105778342457546,G99
G9,0.0992825059646998,0.21615536523665896,G14
G157,0.0992824862789017,-0.23428652958808202,G84
G140,0.0992806556451455,-0.05509385223128475,G82
G38,0.0992805415547085,0.06482179471633799,G85
G159,0.09928012241152893,-0.05577142995601595,G96
G303,0.09928001103249603,0.03882742068021189,G85
G27,0.0992796291172014,-0.18691958502656245,G83
G91,0.09927951334349495,0.010026916120546807,G99
G119,0.09927913143934579,0.08223068054029332,G75
G35,0.09927754759637517,0.02664530512043795,G59
G279,0.09927629790532486,0.11744102855069151,G12
G178,0.09927599593135665,0.11234909878219297,G82
G216,0.09927565482350544,-0.06422305626733142,G61
G93,0.09927407173563019,-0.10128031815756466,G62
G136,0.09927349046465937,-0.25527773856992825,G68
G324,0.0992733963008814,-0.01348555129154956,G99
G3,0.09927204843670794,-0.16848001879873528,G10
G118,0.09927098000383083,0.21361301354646625,G14
G224,0.099270418781031,-0.2135411028963818,G42
G233,0.09926969884578854,0.1049914414319129,G61
G219,0.0992696833966824,0.24790671892525687,G19
G147,0.09926827974108104,0.18767475465166655,G83
G119,0.09926729642998153,-0.014204560664972886,G99
G244,0.0992672013394446,0.3646647179868313,G69
G158,0.09926635233259978,-0.0825020458840748,G33
G247,0.09926511706967484,0.20599672050937456,G61
G236,0.09926487048491937,-0.16317628106515564,G62
G63,0.09926448529399476,-0.10579250759262175,G12
G46,0.09926431161065744,-0.04482981279810074,G27
G198,0.09926412035029412,0.2516227240020437,G45
G147,0.0992630759695849,-0.018231317255227385,G97
G113,0.09926304172701032,0.1834926528305954,G19
G182,0.0992612527105866,-0.05927491519187681,G91
G14,0.0992588473031184,0.16776547200213984,G35
G142,0.09925751655217402,0.21576182212906975,G22
G132,0.09925403178227257,-0.07724611634628392,G51
G123,0.09925403049372769,-0.12151970409224579,G73
G238,0.0992531281574718,-0.35257180934072063,G69
G247,0.09925265599896378,-0.2428190786702959,G27
G302,0.0992512721933351,-0.06259081622124577,G59
G50,0.09924955830975801,0.025200469771014852,G99
G148,0.09924948306434399,-0.0302031790440549,G27
G319,0.09924895445320188,0.03326859241859393,G96
G304,0.09924858629423987,0.06202759959798544,G96
G130,0.09924665936148655,-0.1451146980240551,G100
G270,0.09924654161158385,-0.045478088880488585,G51
G217,0.09924429698203299,0.05325936533725736,G85
G334,0.09924221251579007,0.2258120065814854,G54
G17,0.0992416309404438,-0.03935687280709527,G59
G196,0.09923939678655232,-0.04075682894017491,G79
G229,0.09923894122173547,-0.22623147912383593,G46
G94,0.0992386178752501,-0.11578774305862655,G48
G231,0.09923740890259133,-0.16058064231779898,G57
G160,0.09923667120934616,0.07309121254750531,G27
G285,0.09923597067759345,0.19339758635907003,G56
G8,0.09923515203710347,-0.06036872583196193,G85
G257,0.09923151769631001,0.10559521423974437,G69
G132,0.0992306566435458,0.14110419102791547,G91
G234,0.09922901275656935,0.006452589710422211,G97
G197,0.09922859369535669,-0.04688388927760568,G51
G247,0.09922851441438668,0.13702790410581114,G12
G315,0.09922757536298665,0.11803067240001203,G37
G277,0.09922740844794721,0.10623410632399614,G92
G167,0.09922367581973637,-0.1787318628009218,G69
G226,0.09922263895104594,-0.16012602567883563,G44
G121,0.09922242652848515,0.12025027527126131,G42
G257,0.09921470279148471,0.15850149035986744,G55
G31,0.09921461532183055,0.007128343043337447,G61
G249,0.09921447239154008,0.15773411128228026,G44
G303,0.09921352423941454,-0.10204763977245007,G27
G132,0.09921348150779158,-0.17051995315578178,G42
G49,0.09921320333731154,-0.013281115651387832,G99
G70,0.09921318456364349,0.028303979972850862,G61
G113,0.09921312884927666,-0.2803418160781318,G46
G206,0.09921126062119498,-0.21378999656674702,G83
G36,0.09921050930635962,0.27415794353226014,G78
G39,0.09921028689763761,-0.4573103325893679,G93
G219,0.09920954512012517,0.1499857684611995,G51
G92,0.09920947511251678,-0.02133205310557808,G97
G18,0.09920936257910026,0.14434836266265616,G51
G41,0.09920830663738288,-0.1655222475244226,G89
G239,0.09920808170635764,-0.016648361455084224,G97
G4,0.09920781407338161,0.06554356813762069,G61
G7,0.09920505329464709,-0.1661151713825671,G59
G70,0.09920339873897499,-0.07261036648560593,G73
G188,0.09920327370787552,0.05454584531517761,G99
G326,0.09920246110504351,-0.01296552740991504,G97
G290,0.09920240846934686,-0.016280592877485515,G61
G34,0.0992010169737005,-0.03956187672565453,G75
G216,0.09920061221224981,0.03757434664826452,G59
G234,0.09920010621174385,-0.013883101112201762,G79
G137,0.0991987434029097,0.2442709152741118,G35
G23,0.0991964973332412,-0.28948435541906486,G16
G74,0.09919526500896521,-0.06073367622992925,G82
G265,0.09919510096265169,0.15307571964546363,G45
G157,0.09919472108955017,0.02004655619667326,G51
G221,0.09919431478279761,0.2212721202939497,G96
G60,0.09919367620929129,-0.19535067395148253,G100
G23,0.09919132742641246,0.12564816031879744,G57
G3,0.09919027163873335,-0.24111514227980213,G16
G329,0.09918973707045219,-0.0352775240934811,G62
G264,0.0991897300834799,0.16514766944867865,G52
G63,0.09918838382401693,0.04903626742367373,G59
G175,0.09918800958979258,0.3742124089936767,G26
G9,0.09918618385317166,0.013318616744558458,G61
G45,0.09918422809368668,0.10821858928741727,G51
G234,0.09918415503163283,0.01866402619112783,G61
G144,0.09918357591411918,0.1441371279804963,G96
G85,0.09918323949641561,0.266731896169838,G69
G263,0.09918320215492131,0.04124163457980318,G61
G287,0.09918315852152414,-0.027151950270796674,G61
G291,0.09918186028011061,0.11751993302703706,G33
G161,0.09918172959163439,-0.14226333095898205,G37
G67,0.09918168973584394,-0.007760931122262807,G61
G289,0.09918160150443624,0.165671810499959,G85
G131,0.0991807253813681,0.0598354304444262,G51
G189,0.09918027459316524,0.11343200918594608,G69
G310,0.09917886786495535,0.30452678734927074,G10
G235,0.09917877918194687,0.033271530355340175,G59
G68,0.09917623209022931,0.1570682643403984,G51
G133,0.09917525560874568,-0.03997296717512621,G51
G171,0.09917501857085699,-0.1341023141329542,G57
G34,0.09917331566623587,-0.030541196599166855,G61
G74,0.09917308685633655,0.1024749424038197,G33
G269,0.09917304329116662,-0.03059286430992383,G27
G251,0.09917217530206311,-0.0644521782266256,G42
G107,0.09917183740703538,0.1947391939533519,G92
G328,0.09917160300189996,0.1899595667832668,G71
G166,0.09917148135232812,0.08422073351235024,G27
G298,0.09917139173825108,0.0394695823303837,G91
G294,0.09917121882773401,0.038459561080126554,G51
G21,0.09917110725539935,0.34284234008922654,G31
G233,0.09917075068766497,0.04054294477784521,G85
G2,0.09917006263489853,0.057589402636430635,G59
G315,0.09916966958700163,-0.010119568618957717,G97
G154,0.09916893698056425,-0.11387630597280189,G92
G204,0.09916872259282761,0.1982027139939794,G97
G218,0.09916756831239684,0.040274543378642676,G82
G288,0.09916736018240482,-0.016011647952065312,G51
G240,0.09916635868082518,0.033746694531428166,G99
G29,0.09916459546407011,0.04971901009972164,G27
G6,0.09916406732203388,0.15147846643129995,G69
G295,0.09916202368016325,-0.07520531729839024,G82
G24,0.09916143998067715,0.09418488284341649,G42
G301,0.09916040378140056,-0.14401269721244767,G51
G114,0.09915913720854597,-0.20728922515164194,G69
G66,0.09915581029822043,0.04934559138455279,G37
G157,0.09915551746074694,0.1677751135034491,G100
G99,0.09915531609937728,0.11457161406213555,G59
G113,0.09915437732553677,-0.18496743836626606,G82
G178,0.0991501179207573,0.041203032885979825,G75
G203,0.09914956678768377,-0.12980503241012048,G12
G127,0.09914944478408812,0.023434681544005097,G85
G314,0.09914872815927658,0.06827339428385051,G96
G178,0.0991476530858166,-0.020275889923583937,G73
G328,0.09914736372866068,0.2791373081772771,G26
G224,0.09914676627522995,0.260812201239721,G82
G70,0.09914638421566806,0.026527622512438023,G97
G64,0.09914492413178441,-0.05300833263172432,G73
G328,0.09914459045529106,-0.08699321462280583,G62
G315,0.09914423639014625,0.061444448450059946,G75
G16,0.09914361834448092,0.17701684202433182,G12
G133,0.09914277920021401,-0.01712525553240992,G61
G289,0.09914275071825052,0.06548855390078885,G96
G190,0.09914169833283511,0.1210322013825637,G75
G176,0.09914146791128445,0.009174560012747267,G79
G100,0.09914097683502633,0.033193375387432444,G97
G219,0.09913422695247719,0.0284065522791124,G61
G202,0.09913186751274297,-0.06357595091175382,G82
G43,0.09913168865728511,-0.22849232003355321,G83
G258,0.09913075854497595,0.13933216469305523,G91
G310,0.09913071072318405,-0.09773675329209464,G85
G274,0.09913011076517449,0.04707142878869573,G59
G312,0.09913007036995668,0.04205568881170036,G37
G6,0.09913001503779684,0.2038205852687145,G92
G43,0.09912958783548799,-0.32302402743113706,G86
G311,0.09912946064289933,0.21859911448674657,G74
G253,0.09912936363921848,-0.060610162412281815,G82
G13,0.0991290414953389,0.03449586783960994,G82
G332,0.09912738152443518,0.06278905933692298,G55
G294,0.09912641596023744,-0.17995887920631803,G62
G209,0.09912520995099232,-0.08890605312527011,G12
G326,0.09912441377001877,0.18311490465338026,G91
G33,0.0991236892186904,0.037295250209708364,G51
G227,0.09912350477807705,0.09876381725237153,G25
G68,0.09912313819085757,-0.09358743141786229,G27
G73,0.09912309147013833,0.15326340388911697,G71
G213,0.09912285278606935,0.2460081918948656,G48
G135,0.09912224898151417,0.2514755171863321,G24
G89,0.09912184378364,0.011930484760176135,G79
G186,0.09912152180160788,0.09929673428073084,G35
G285,0.09912022266630445,-0.18914613055718,G45
G193,0.09912012684311523,0.18163747816330145,G46
G137,0.09911969800686778,0.13879602944420308,G62
G95,0.09911878800143682,-0.02841023516178735,G61
G233,0.09911843812232364,-0.04000351965754692,G82
G109,0.09911745616422525,-0.09038601511548816,G37
G276,0.09911681631628874,0.16867093079166148,G17
G290,0.09911616166889717,-0.02421701643817981,G99
G196,0.09911579334506539,0.030484276176043882,G51
G83,0.09911549177378684,0.11223840436164764,G19
G4,0.09911527302922404,-0.08349088906507693,G27
G201,0.09911418306996024,0.08656007523088614,G61
G6,0.0991136549459783,0.03094513385143908,G97
G117,0.09911339686662253,0.10911619353747191,G33
G270,0.09911164518621286,-0.03585575900582735,G27
G61,0.09911118002150773,0.2016067161774551,G91
G224,0.09911063038208444,0.0876821476759386,G27
G316,0.09911016960776499,-0.206247146696553,G12
G66,0.09911009361752608,0.1693351718721333,G19
G269,0.09910870066290207,-0.0240336885931445,G61
G196,0.09910855388089214,-0.021922720129325463,G75
G320,0.09910620544072746,0.03894194543692934,G59
G284,0.0991049567089081,0.2973711936567506,G57
G169,0.09910319109554974,0.20865387734835378,G61
G148,0.09910290361324063,-0.1818954213092306,G69
G73,0.0991020659799373,0.13658164810253104,G83
G195,0.09910189518369637,-0.027631002734692756,G97
G156,0.0991017046010711,-0.18229976811797352,G51
G224,0.09910006280293655,-0.13872300435350968,G33
G108,0.09909790794640533,0.0395126350950374,G75
G158,0.09909717390218292,-0.15470548610794344,G59
G106,0.09909573028116161,-0.1984492823231448,G79
G315,0.09909566981597692,0.058308780935145035,G51
G270,0.0990948350883135,-0.11206607084347898,G91
G256,0.09909425205755448,0.045910670019778624,G61
G222,0.09909396950875392,0.21416592975262608,G45
G117,0.09909360383520155,0.048255095914437704,G55
G303,0.09909310691335246,0.13249613421475337,G69
G131,0.09909220296045997,0.043987220062426904,G59
G142,0.09909157741287279,0.2103897887595831,G82
G18,0.09909065877995286,-0.018525238703194287,G61
G317,0.09909034738188802,0.226406681583021,G46
G137,0.09908820180167648,0.11872089050657557,G51
G94,0.09908774649115142,0.05619618091217161,G59
G154,0.09908408744053394,0.04062540275720894,G82
G227,0.09908393554795106,0.1762572962835907,G26
G68,0.09908374369696335,0.003422901884978857,G97
G82,0.09908367419967466,0.006200668840053354,G61
G191,0.0990835220092097,0.014726102718740077,G61
G6,0.09908310856832163,0.05263979922894807,G82
G240,0.09908222390905014,-0.01951151753172257,G51
G169,0.09908164447564312,0.016856380271373747,G97
G231,0.09908100494924309,0.05846024153266731,G12
G133,0.09908028885723973,-0.009004898245967768,G97
G201,0.09907924058923644,-0.22209167828448842,G40
G66,0.09907757793976883,0.25188156484069557,G62
G210,0.09907717545969041,-0.07964272801510931,G59
G51,0.09907662284830726,0.04276646966458321,G27
G213,0.09907651060495146,0.20557186836570532,G22
G2,0.09907602358586781,0.10414255641497695,G62
G257,0.0990752679820976,0.18048296596442362,G54
G292,0.09907481639519913,-0.012996432031730343,G61
G118,0.09907400099040257,-0.054607643925880536,G97
G280,0.09907346706417085,0.007972836839588023,G97
G88,0.09907340652411332,0.009046861677494957,G97
G230,0.09907237010675322,-0.23518821436261508,G5
G32,0.09907214070221972,0.03840330817538361,G97
G239,0.09907069261503024,0.06901397936211691,G61
G114,0.09906874419895603,-0.022995060809711063,G85
G222,0.0990684275369604,-0.12252282356504492,G42
G41,0.09906735886639677,-0.2795355203616217,G25
G122,0.09906647888613777,-0.058596822094652584,G27
G52,0.09906639199809987,0.17330977424402147,G83
